Moisture Level,Raw ADC,Time in s,Time of Day,Date
NEW TEST
72.86,2357,7829,14:44:57,30/04
33.29,1077,7830,14:44:58,30/04
72.83,2356,7831,14:44:59,30/04
72.89,2358,7832,14:45:00,30/04
72.86,2357,7833,14:45:01,30/04
72.83,2356,7834,14:45:02,30/04
33.26,1076,7835,14:45:03,30/04
72.86,2357,7836,14:45:04,30/04
72.89,2358,7837,14:45:05,30/04
72.95,2360,7838,14:45:06,30/04
72.83,2356,7839,14:45:07,30/04
72.92,2359,7840,14:45:08,30/04
72.86,2357,7841,14:45:09,30/04
72.86,2357,7842,14:45:10,30/04
72.83,2356,7843,14:45:11,30/04
72.89,2358,7844,14:45:12,30/04
33.29,1077,7845,14:45:13,30/04
72.86,2357,7846,14:45:14,30/04
72.86,2357,7847,14:45:15,30/04
72.86,2357,7848,14:45:16,30/04
33.35,1079,7849,14:45:17,30/04
33.26,1076,7850,14:45:18,30/04
72.89,2358,7851,14:45:19,30/04
72.98,2361,7852,14:45:20,30/04
72.89,2358,7853,14:45:21,30/04
72.92,2359,7854,14:45:22,30/04
33.32,1078,7855,14:45:23,30/04
72.89,2358,7856,14:45:24,30/04
72.89,2358,7857,14:45:25,30/04
72.89,2358,7858,14:45:26,30/04
72.89,2358,7859,14:45:27,30/04
72.89,2358,7860,14:45:28,30/04
72.92,2359,7861,14:45:29,30/04
72.89,2358,7862,14:45:30,30/04
72.89,2358,7863,14:45:31,30/04
72.86,2357,7864,14:45:32,30/04
72.86,2357,7865,14:45:33,30/04
72.95,2360,7866,14:45:34,30/04
72.92,2359,7867,14:45:35,30/04
72.92,2359,7868,14:45:36,30/04
72.92,2359,7869,14:45:37,30/04
33.35,1079,7870,14:45:38,30/04
72.92,2359,7871,14:45:39,30/04
72.89,2358,7872,14:45:40,30/04
72.92,2359,7873,14:45:41,30/04
72.89,2358,7874,14:45:42,30/04
33.35,1079,7875,14:45:43,30/04
72.92,2359,7876,14:45:44,30/04
72.95,2360,7877,14:45:45,30/04
72.89,2358,7878,14:45:46,30/04
72.89,2358,7879,14:45:47,30/04
33.29,1077,7880,14:45:48,30/04
72.89,2358,7881,14:45:49,30/04
72.89,2358,7882,14:45:50,30/04
72.92,2359,7883,14:45:51,30/04
72.92,2359,7884,14:45:52,30/04
33.38,1080,7885,14:45:53,30/04
72.92,2359,7886,14:45:54,30/04
72.98,2361,7887,14:45:55,30/04
72.92,2359,7888,14:45:56,30/04
72.89,2358,7889,14:45:57,30/04
72.95,2360,7890,14:45:58,30/04
72.92,2359,7891,14:45:59,30/04
72.92,2359,7892,14:46:00,30/04
72.89,2358,7893,14:46:01,30/04
72.89,2358,7894,14:46:02,30/04
72.95,2360,7895,14:46:03,30/04
72.95,2360,7896,14:46:04,30/04
72.95,2360,7897,14:46:05,30/04
72.92,2359,7898,14:46:06,30/04
72.92,2359,7899,14:46:07,30/04
72.89,2358,7900,14:46:08,30/04
72.95,2360,7901,14:46:09,30/04
72.92,2359,7902,14:46:10,30/04
73.01,2362,7903,14:46:11,30/04
72.95,2360,7904,14:46:12,30/04
33.38,1080,7905,14:46:13,30/04
72.89,2358,7906,14:46:14,30/04
72.92,2359,7907,14:46:15,30/04
72.95,2360,7908,14:46:16,30/04
72.92,2359,7909,14:46:17,30/04
33.35,1079,7910,14:46:18,30/04
72.92,2359,7911,14:46:19,30/04
72.92,2359,7912,14:46:20,30/04
72.92,2359,7913,14:46:21,30/04
72.98,2361,7914,14:46:22,30/04
72.95,2360,7915,14:46:23,30/04
72.92,2359,7916,14:46:24,30/04
73.01,2362,7917,14:46:25,30/04
72.98,2361,7918,14:46:26,30/04
72.92,2359,7919,14:46:27,30/04
33.42,1081,7920,14:46:28,30/04
72.92,2359,7921,14:46:29,30/04
72.95,2360,7922,14:46:30,30/04
72.98,2361,7923,14:46:31,30/04
72.86,2357,7924,14:46:32,30/04
33.35,1079,7925,14:46:33,30/04
72.92,2359,7926,14:46:34,30/04
72.92,2359,7927,14:46:35,30/04
72.86,2357,7928,14:46:36,30/04
72.86,2357,7929,14:46:37,30/04
33.35,1079,7930,14:46:38,30/04
72.92,2359,7931,14:46:39,30/04
72.92,2359,7932,14:46:40,30/04
72.92,2359,7933,14:46:41,30/04
72.98,2361,7934,14:46:42,30/04
72.98,2361,7935,14:46:43,30/04
73.01,2362,7936,14:46:44,30/04
73.04,2363,7937,14:46:45,30/04
72.89,2358,7938,14:46:46,30/04
72.95,2360,7939,14:46:47,30/04
72.95,2360,7940,14:46:48,30/04
72.98,2361,7941,14:46:49,30/04
72.95,2360,7942,14:46:50,30/04
72.98,2361,7943,14:46:51,30/04
72.98,2361,7944,14:46:52,30/04
72.95,2360,7945,14:46:53,30/04
72.89,2358,7946,14:46:54,30/04
72.95,2360,7947,14:46:55,30/04
72.98,2361,7948,14:46:56,30/04
72.92,2359,7949,14:46:57,30/04
72.98,2361,7950,14:46:58,30/04
72.95,2360,7951,14:46:59,30/04
72.89,2358,7952,14:47:00,30/04
72.92,2359,7953,14:47:01,30/04
72.95,2360,7954,14:47:02,30/04
73.01,2362,7955,14:47:03,30/04
72.98,2361,7956,14:47:04,30/04
72.95,2360,7957,14:47:05,30/04
72.95,2360,7958,14:47:06,30/04
72.95,2360,7959,14:47:07,30/04
72.95,2360,7960,14:47:08,30/04
72.92,2359,7961,14:47:10,30/04
73.01,2362,7962,14:47:11,30/04
72.95,2360,7963,14:47:12,30/04
73.01,2362,7964,14:47:13,30/04
72.95,2360,7965,14:47:14,30/04
72.95,2360,7966,14:47:15,30/04
72.98,2361,7967,14:47:16,30/04
72.95,2360,7968,14:47:17,30/04
72.95,2360,7969,14:47:18,30/04
72.95,2360,7970,14:47:19,30/04
72.98,2361,7971,14:47:20,30/04
72.92,2359,7972,14:47:21,30/04
72.95,2360,7973,14:47:22,30/04
72.92,2359,7974,14:47:23,30/04
72.92,2359,7975,14:47:24,30/04
72.92,2359,7976,14:47:25,30/04
72.95,2360,7977,14:47:26,30/04
72.98,2361,7978,14:47:27,30/04
72.95,2360,7979,14:47:28,30/04
72.92,2359,7980,14:47:29,30/04
72.95,2360,7981,14:47:30,30/04
72.95,2360,7982,14:47:31,30/04
72.98,2361,7983,14:47:32,30/04
72.89,2358,7984,14:47:33,30/04
72.92,2359,7985,14:47:34,30/04
72.92,2359,7986,14:47:35,30/04
72.92,2359,7987,14:47:36,30/04
72.92,2359,7988,14:47:37,30/04
72.95,2360,7989,14:47:38,30/04
72.95,2360,7990,14:47:39,30/04
72.92,2359,7991,14:47:40,30/04
72.92,2359,7992,14:47:41,30/04
73.01,2362,7993,14:47:42,30/04
72.98,2361,7994,14:47:43,30/04
72.95,2360,7995,14:47:44,30/04
72.98,2361,7996,14:47:45,30/04
72.98,2361,7997,14:47:46,30/04
72.98,2361,7998,14:47:47,30/04
72.95,2360,7999,14:47:48,30/04
72.92,2359,8000,14:47:49,30/04
72.98,2361,8002,14:47:50,30/04
72.89,2358,8003,14:47:51,30/04
72.92,2359,8004,14:47:52,30/04
72.95,2360,8005,14:47:53,30/04
72.92,2359,8006,14:47:54,30/04
72.95,2360,8007,14:47:55,30/04
72.92,2359,8008,14:47:56,30/04
72.98,2361,8009,14:47:57,30/04
72.89,2358,8010,14:47:58,30/04
72.98,2361,8011,14:47:59,30/04
73.04,2363,8012,14:48:00,30/04
73.04,2363,8013,14:48:01,30/04
72.98,2361,8014,14:48:02,30/04
72.95,2360,8015,14:48:03,30/04
72.92,2359,8016,14:48:04,30/04
73.01,2362,8017,14:48:05,30/04
72.98,2361,8018,14:48:06,30/04
72.98,2361,8019,14:48:07,30/04
33.42,1081,8020,14:48:08,30/04
72.95,2360,8021,14:48:09,30/04
72.98,2361,8022,14:48:10,30/04
72.98,2361,8023,14:48:11,30/04
73.01,2362,8024,14:48:12,30/04
73.08,2364,8025,14:48:13,30/04
73.01,2362,8026,14:48:14,30/04
72.98,2361,8027,14:48:15,30/04
72.98,2361,8028,14:48:16,30/04
72.98,2361,8029,14:48:17,30/04
72.92,2359,8030,14:48:18,30/04
73.04,2363,8031,14:48:19,30/04
73.08,2364,8032,14:48:20,30/04
73.08,2364,8033,14:48:21,30/04
72.98,2361,8034,14:48:22,30/04
73.82,2388,8035,14:48:23,30/04
73.04,2363,8036,14:48:24,30/04
73.01,2362,8037,14:48:25,30/04
73.01,2362,8038,14:48:26,30/04
72.98,2361,8039,14:48:27,30/04
72.98,2361,8040,14:48:28,30/04
72.89,2358,8041,14:48:29,30/04
73.01,2362,8042,14:48:30,30/04
72.98,2361,8043,14:48:31,30/04
73.01,2362,8044,14:48:32,30/04
73.01,2362,8045,14:48:33,30/04
73.01,2362,8046,14:48:34,30/04
72.98,2361,8047,14:48:35,30/04
73.11,2365,8048,14:48:36,30/04
73.01,2362,8049,14:48:37,30/04
72.98,2361,8050,14:48:38,30/04
73.01,2362,8051,14:48:39,30/04
73.69,2384,8052,14:48:40,30/04
73.01,2362,8053,14:48:41,30/04
72.98,2361,8054,14:48:42,30/04
73.04,2363,8055,14:48:43,30/04
73.01,2362,8056,14:48:44,30/04
73.04,2363,8057,14:48:45,30/04
73.08,2364,8058,14:48:46,30/04
73.04,2363,8059,14:48:47,30/04
33.48,1083,8060,14:48:48,30/04
73.04,2363,8061,14:48:49,30/04
73.01,2362,8062,14:48:50,30/04
73.01,2362,8063,14:48:51,30/04
72.98,2361,8064,14:48:52,30/04
73.01,2362,8065,14:48:53,30/04
73.01,2362,8066,14:48:54,30/04
73.04,2363,8067,14:48:55,30/04
73.01,2362,8068,14:48:56,30/04
73.04,2363,8069,14:48:57,30/04
33.51,1084,8070,14:48:58,30/04
33.48,1083,8071,14:48:59,30/04
73.01,2362,8072,14:49:00,30/04
73.04,2363,8073,14:49:01,30/04
73.01,2362,8074,14:49:02,30/04
72.98,2361,8075,14:49:03,30/04
73.01,2362,8076,14:49:04,30/04
73.08,2364,8077,14:49:05,30/04
72.95,2360,8078,14:49:06,30/04
73.08,2364,8079,14:49:07,30/04
33.82,1094,8080,14:49:08,30/04
73.04,2363,8081,14:49:09,30/04
73.14,2366,8082,14:49:10,30/04
73.04,2363,8083,14:49:11,30/04
73.04,2363,8084,14:49:12,30/04
73.08,2364,8085,14:49:13,30/04
73.01,2362,8086,14:49:14,30/04
73.01,2362,8087,14:49:15,30/04
73.11,2365,8088,14:49:16,30/04
73.04,2363,8089,14:49:17,30/04
33.51,1084,8090,14:49:18,30/04
73.04,2363,8091,14:49:19,30/04
73.04,2363,8092,14:49:20,30/04
73.01,2362,8093,14:49:21,30/04
73.04,2363,8094,14:49:22,30/04
73.01,2362,8095,14:49:23,30/04
73.04,2363,8096,14:49:24,30/04
73.08,2364,8097,14:49:25,30/04
73.04,2363,8098,14:49:26,30/04
73.11,2365,8099,14:49:27,30/04
33.51,1084,8100,14:49:28,30/04
73.01,2362,8101,14:49:29,30/04
73.01,2362,8102,14:49:30,30/04
73.08,2364,8103,14:49:31,30/04
73.01,2362,8104,14:49:32,30/04
72.95,2360,8105,14:49:33,30/04
72.98,2361,8106,14:49:34,30/04
73.08,2364,8107,14:49:35,30/04
73.01,2362,8108,14:49:36,30/04
73.01,2362,8109,14:49:37,30/04
73.04,2363,8110,14:49:38,30/04
73.01,2362,8111,14:49:39,30/04
73.11,2365,8112,14:49:40,30/04
73.04,2363,8113,14:49:41,30/04
73.08,2364,8114,14:49:42,30/04
33.48,1083,8115,14:49:43,30/04
73.04,2363,8116,14:49:44,30/04
73.04,2363,8117,14:49:45,30/04
73.04,2363,8118,14:49:46,30/04
73.08,2364,8119,14:49:47,30/04
33.51,1084,8120,14:49:48,30/04
73.04,2363,8121,14:49:49,30/04
73.08,2364,8122,14:49:50,30/04
73.11,2365,8123,14:49:51,30/04
73.08,2364,8124,14:49:52,30/04
73.57,2380,8125,14:49:53,30/04
73.08,2364,8126,14:49:54,30/04
73.08,2364,8127,14:49:55,30/04
73.08,2364,8128,14:49:56,30/04
73.11,2365,8129,14:49:57,30/04
72.98,2361,8130,14:49:58,30/04
73.08,2364,8131,14:49:59,30/04
73.01,2362,8132,14:50:00,30/04
73.2,2368,8133,14:50:01,30/04
73.08,2364,8134,14:50:02,30/04
73.08,2364,8135,14:50:03,30/04
73.04,2363,8136,14:50:04,30/04
73.01,2362,8137,14:50:05,30/04
73.08,2364,8138,14:50:06,30/04
72.98,2361,8139,14:50:07,30/04
33.51,1084,8140,14:50:08,30/04
73.11,2365,8141,14:50:09,30/04
73.04,2363,8142,14:50:10,30/04
73.11,2365,8143,14:50:11,30/04
73.08,2364,8144,14:50:12,30/04
73.04,2363,8145,14:50:13,30/04
73.08,2364,8146,14:50:14,30/04
73.04,2363,8147,14:50:15,30/04
73.04,2363,8148,14:50:16,30/04
73.17,2367,8149,14:50:17,30/04
73.11,2365,8150,14:50:18,30/04
73.04,2363,8151,14:50:19,30/04
73.11,2365,8152,14:50:20,30/04
73.23,2369,8153,14:50:21,30/04
73.04,2363,8154,14:50:22,30/04
73.11,2365,8155,14:50:23,30/04
73.11,2365,8156,14:50:24,30/04
73.08,2364,8157,14:50:25,30/04
73.08,2364,8158,14:50:26,30/04
73.04,2363,8159,14:50:27,30/04
73.11,2365,8160,14:50:28,30/04
73.11,2365,8161,14:50:29,30/04
73.11,2365,8162,14:50:30,30/04
73.08,2364,8163,14:50:31,30/04
73.04,2363,8164,14:50:32,30/04
73.08,2364,8165,14:50:33,30/04
73.08,2364,8166,14:50:34,30/04
73.11,2365,8167,14:50:35,30/04
73.14,2366,8168,14:50:36,30/04
73.11,2365,8169,14:50:37,30/04
73.11,2365,8170,14:50:38,30/04
73.11,2365,8171,14:50:39,30/04
73.11,2365,8172,14:50:40,30/04
73.11,2365,8173,14:50:41,30/04
73.08,2364,8174,14:50:42,30/04
73.11,2365,8175,14:50:43,30/04
73.11,2365,8176,14:50:44,30/04
73.11,2365,8177,14:50:46,30/04
73.14,2366,8178,14:50:47,30/04
73.11,2365,8179,14:50:48,30/04
73.17,2367,8180,14:50:49,30/04
73.14,2366,8181,14:50:50,30/04
73.14,2366,8182,14:50:51,30/04
73.08,2364,8183,14:50:52,30/04
73.11,2365,8184,14:50:53,30/04
73.14,2366,8185,14:50:54,30/04
73.11,2365,8186,14:50:55,30/04
73.11,2365,8187,14:50:56,30/04
73.17,2367,8188,14:50:57,30/04
73.14,2366,8189,14:50:58,30/04
73.14,2366,8190,14:50:59,30/04
73.14,2366,8191,14:51:00,30/04
73.14,2366,8192,14:51:01,30/04
73.2,2368,8193,14:51:02,30/04
73.11,2365,8194,14:51:03,30/04
73.17,2367,8195,14:51:04,30/04
33.51,1084,8196,14:51:05,30/04
73.11,2365,8197,14:51:06,30/04
73.14,2366,8198,14:51:07,30/04
73.08,2364,8199,14:51:08,30/04
73.11,2365,8200,14:51:09,30/04
73.08,2364,8201,14:51:10,30/04
73.14,2366,8202,14:51:11,30/04
73.11,2365,8203,14:51:12,30/04
73.08,2364,8204,14:51:13,30/04
73.11,2365,8205,14:51:14,30/04
73.11,2365,8206,14:51:15,30/04
73.11,2365,8207,14:51:16,30/04
73.11,2365,8208,14:51:17,30/04
73.11,2365,8209,14:51:18,30/04
73.17,2367,8210,14:51:19,30/04
73.11,2365,8211,14:51:20,30/04
73.14,2366,8212,14:51:21,30/04
73.17,2367,8213,14:51:22,30/04
73.11,2365,8214,14:51:23,30/04
73.2,2368,8215,14:51:24,30/04
73.11,2365,8216,14:51:25,30/04
73.14,2366,8217,14:51:26,30/04
73.2,2368,8218,14:51:27,30/04
73.14,2366,8219,14:51:28,30/04
73.17,2367,8220,14:51:29,30/04
73.17,2367,8222,14:51:30,30/04
73.11,2365,8223,14:51:31,30/04
73.2,2368,8224,14:51:32,30/04
33.14,1072,8225,14:51:33,30/04
73.08,2364,8226,14:51:34,30/04
73.11,2365,8227,14:51:35,30/04
73.04,2363,8228,14:51:36,30/04
73.17,2367,8229,14:51:37,30/04
73.14,2366,8230,14:51:38,30/04
73.14,2366,8231,14:51:39,30/04
73.14,2366,8232,14:51:40,30/04
73.17,2367,8233,14:51:41,30/04
73.11,2365,8234,14:51:42,30/04
73.14,2366,8235,14:51:43,30/04
73.17,2367,8236,14:51:44,30/04
73.11,2365,8237,14:51:45,30/04
73.14,2366,8238,14:51:46,30/04
73.14,2366,8239,14:51:47,30/04
73.11,2365,8240,14:51:48,30/04
73.11,2365,8241,14:51:49,30/04
73.14,2366,8242,14:51:50,30/04
73.08,2364,8243,14:51:51,30/04
73.14,2366,8244,14:51:52,30/04
33.57,1086,8245,14:51:53,30/04
73.17,2367,8246,14:51:54,30/04
73.32,2372,8247,14:51:55,30/04
73.08,2364,8248,14:51:56,30/04
73.11,2365,8249,14:51:57,30/04
33.54,1085,8250,14:51:58,30/04
73.17,2367,8251,14:51:59,30/04
73.17,2367,8252,14:52:00,30/04
73.11,2365,8253,14:52:01,30/04
73.14,2366,8254,14:52:02,30/04
73.14,2366,8255,14:52:03,30/04
73.17,2367,8256,14:52:04,30/04
73.14,2366,8257,14:52:05,30/04
73.17,2367,8258,14:52:06,30/04
73.14,2366,8259,14:52:07,30/04
33.63,1088,8260,14:52:08,30/04
73.11,2365,8261,14:52:09,30/04
73.14,2366,8262,14:52:10,30/04
73.14,2366,8263,14:52:11,30/04
73.08,2364,8264,14:52:12,30/04
33.6,1087,8265,14:52:13,30/04
73.14,2366,8266,14:52:14,30/04
73.08,2364,8267,14:52:15,30/04
73.14,2366,8268,14:52:16,30/04
73.17,2367,8269,14:52:17,30/04
33.57,1086,8270,14:52:18,30/04
73.14,2366,8271,14:52:19,30/04
73.14,2366,8272,14:52:20,30/04
73.08,2364,8273,14:52:21,30/04
73.2,2368,8274,14:52:22,30/04
73.11,2365,8275,14:52:23,30/04
73.11,2365,8276,14:52:24,30/04
73.08,2364,8277,14:52:25,30/04
73.2,2368,8278,14:52:26,30/04
73.14,2366,8279,14:52:27,30/04
73.14,2366,8280,14:52:28,30/04
73.14,2366,8281,14:52:29,30/04
73.14,2366,8282,14:52:30,30/04
73.11,2365,8283,14:52:31,30/04
73.11,2365,8284,14:52:32,30/04
73.14,2366,8285,14:52:33,30/04
73.2,2368,8286,14:52:34,30/04
73.17,2367,8287,14:52:35,30/04
73.08,2364,8288,14:52:36,30/04
73.17,2367,8289,14:52:37,30/04
73.14,2366,8290,14:52:38,30/04
73.2,2368,8291,14:52:39,30/04
73.2,2368,8292,14:52:40,30/04
73.14,2366,8293,14:52:41,30/04
73.14,2366,8294,14:52:42,30/04
73.14,2366,8295,14:52:43,30/04
73.11,2365,8296,14:52:44,30/04
73.14,2366,8297,14:52:45,30/04
73.17,2367,8298,14:52:46,30/04
73.11,2365,8299,14:52:47,30/04
73.2,2368,8300,14:52:48,30/04
73.17,2367,8301,14:52:49,30/04
73.17,2367,8302,14:52:50,30/04
73.11,2365,8303,14:52:51,30/04
73.11,2365,8304,14:52:52,30/04
73.11,2365,8305,14:52:53,30/04
73.11,2365,8306,14:52:54,30/04
73.14,2366,8307,14:52:55,30/04
73.17,2367,8308,14:52:56,30/04
73.14,2366,8309,14:52:57,30/04
33.57,1086,8310,14:52:58,30/04
73.17,2367,8311,14:52:59,30/04
73.14,2366,8312,14:53:00,30/04
73.11,2365,8313,14:53:01,30/04
73.17,2367,8314,14:53:02,30/04
73.11,2365,8315,14:53:03,30/04
73.14,2366,8316,14:53:04,30/04
73.11,2365,8317,14:53:05,30/04
73.14,2366,8318,14:53:06,30/04
73.14,2366,8319,14:53:07,30/04
73.04,2363,8320,14:53:08,30/04
73.14,2366,8321,14:53:09,30/04
73.14,2366,8322,14:53:10,30/04
73.17,2367,8323,14:53:11,30/04
73.08,2364,8324,14:53:12,30/04
33.57,1086,8325,14:53:13,30/04
73.14,2366,8326,14:53:14,30/04
73.2,2368,8327,14:53:15,30/04
73.2,2368,8328,14:53:16,30/04
73.17,2367,8329,14:53:17,30/04
33.54,1085,8330,14:53:18,30/04
73.14,2366,8331,14:53:19,30/04
73.17,2367,8332,14:53:20,30/04
73.17,2367,8333,14:53:21,30/04
73.08,2364,8334,14:53:22,30/04
33.51,1084,8335,14:53:23,30/04
73.14,2366,8336,14:53:24,30/04
73.14,2366,8337,14:53:25,30/04
73.17,2367,8338,14:53:26,30/04
73.14,2366,8339,14:53:27,30/04
73.08,2364,8340,14:53:28,30/04
73.11,2365,8341,14:53:29,30/04
73.14,2366,8342,14:53:30,30/04
73.08,2364,8343,14:53:31,30/04
73.11,2365,8344,14:53:32,30/04
73.11,2365,8345,14:53:33,30/04
73.17,2367,8346,14:53:34,30/04
73.14,2366,8347,14:53:35,30/04
73.14,2366,8348,14:53:36,30/04
73.11,2365,8349,14:53:37,30/04
73.11,2365,8350,14:53:38,30/04
73.2,2368,8351,14:53:39,30/04
73.11,2365,8352,14:53:40,30/04
73.11,2365,8353,14:53:41,30/04
73.14,2366,8354,14:53:42,30/04
73.2,2368,8355,14:53:43,30/04
73.08,2364,8356,14:53:44,30/04
73.14,2366,8357,14:53:45,30/04
73.17,2367,8358,14:53:46,30/04
73.35,2373,8359,14:53:47,30/04
73.2,2368,8360,14:53:48,30/04
73.11,2365,8361,14:53:49,30/04
73.23,2369,8362,14:53:50,30/04
73.17,2367,8363,14:53:51,30/04
73.2,2368,8364,14:53:52,30/04
73.14,2366,8365,14:53:53,30/04
73.14,2366,8366,14:53:54,30/04
73.17,2367,8367,14:53:55,30/04
73.14,2366,8368,14:53:56,30/04
73.17,2367,8369,14:53:57,30/04
33.63,1088,8370,14:53:58,30/04
73.23,2369,8371,14:53:59,30/04
73.11,2365,8372,14:54:00,30/04
73.2,2368,8373,14:54:01,30/04
73.14,2366,8374,14:54:02,30/04
73.14,2366,8375,14:54:03,30/04
73.2,2368,8376,14:54:04,30/04
73.17,2367,8377,14:54:05,30/04
73.17,2367,8378,14:54:06,30/04
73.23,2369,8379,14:54:07,30/04
73.17,2367,8380,14:54:08,30/04
73.2,2368,8381,14:54:09,30/04
73.23,2369,8382,14:54:10,30/04
73.14,2366,8383,14:54:11,30/04
73.17,2367,8384,14:54:12,30/04
73.17,2367,8385,14:54:13,30/04
73.2,2368,8386,14:54:14,30/04
73.17,2367,8387,14:54:15,30/04
73.2,2368,8388,14:54:16,30/04
73.2,2368,8389,14:54:17,30/04
73.17,2367,8390,14:54:18,30/04
73.2,2368,8391,14:54:19,30/04
73.2,2368,8392,14:54:20,30/04
73.2,2368,8393,14:54:21,30/04
73.2,2368,8394,14:54:22,30/04
73.2,2368,8395,14:54:24,30/04
73.17,2367,8396,14:54:25,30/04
73.2,2368,8397,14:54:26,30/04
73.17,2367,8398,14:54:27,30/04
73.2,2368,8399,14:54:28,30/04
73.2,2368,8400,14:54:29,30/04
73.17,2367,8401,14:54:30,30/04
73.17,2367,8402,14:54:31,30/04
73.17,2367,8403,14:54:32,30/04
73.2,2368,8404,14:54:33,30/04
73.17,2367,8405,14:54:34,30/04
73.17,2367,8406,14:54:35,30/04
73.17,2367,8407,14:54:36,30/04
73.23,2369,8408,14:54:37,30/04
73.2,2368,8409,14:54:38,30/04
73.23,2369,8410,14:54:39,30/04
73.2,2368,8411,14:54:40,30/04
73.2,2368,8412,14:54:41,30/04
73.23,2369,8413,14:54:42,30/04
73.17,2367,8414,14:54:43,30/04
73.17,2367,8415,14:54:44,30/04
73.23,2369,8416,14:54:45,30/04
73.2,2368,8417,14:54:46,30/04
73.14,2366,8418,14:54:47,30/04
73.17,2367,8419,14:54:48,30/04
73.2,2368,8420,14:54:49,30/04
73.14,2366,8421,14:54:50,30/04
73.2,2368,8422,14:54:51,30/04
73.2,2368,8423,14:54:52,30/04
73.14,2366,8424,14:54:53,30/04
73.23,2369,8425,14:54:54,30/04
73.2,2368,8426,14:54:55,30/04
73.2,2368,8427,14:54:56,30/04
73.26,2370,8428,14:54:57,30/04
73.17,2367,8429,14:54:58,30/04
73.14,2366,8430,14:54:59,30/04
73.23,2369,8431,14:55:00,30/04
73.17,2367,8432,14:55:01,30/04
73.17,2367,8433,14:55:02,30/04
73.17,2367,8434,14:55:03,30/04
73.2,2368,8436,14:55:04,30/04
73.17,2367,8437,14:55:05,30/04
73.17,2367,8438,14:55:06,30/04
73.2,2368,8439,14:55:07,30/04
73.23,2369,8440,14:55:08,30/04
73.2,2368,8441,14:55:09,30/04
73.14,2366,8442,14:55:10,30/04
73.23,2369,8443,14:55:11,30/04
73.2,2368,8444,14:55:12,30/04
73.23,2369,8445,14:55:13,30/04
73.23,2369,8446,14:55:14,30/04
73.2,2368,8447,14:55:15,30/04
73.2,2368,8448,14:55:16,30/04
73.2,2368,8449,14:55:17,30/04
73.23,2369,8450,14:55:18,30/04
73.23,2369,8451,14:55:19,30/04
73.17,2367,8452,14:55:20,30/04
73.14,2366,8453,14:55:21,30/04
73.26,2370,8454,14:55:22,30/04
73.17,2367,8455,14:55:23,30/04
73.23,2369,8456,14:55:24,30/04
33.66,1089,8457,14:55:25,30/04
73.17,2367,8458,14:55:26,30/04
73.2,2368,8459,14:55:27,30/04
73.17,2367,8460,14:55:28,30/04
73.23,2369,8461,14:55:29,30/04
73.17,2367,8462,14:55:30,30/04
73.26,2370,8463,14:55:31,30/04
73.17,2367,8464,14:55:32,30/04
73.17,2367,8465,14:55:33,30/04
73.26,2370,8466,14:55:34,30/04
73.17,2367,8467,14:55:35,30/04
73.23,2369,8468,14:55:36,30/04
73.23,2369,8469,14:55:37,30/04
33.66,1089,8470,14:55:38,30/04
73.2,2368,8471,14:55:39,30/04
73.23,2369,8472,14:55:40,30/04
73.2,2368,8473,14:55:41,30/04
73.2,2368,8474,14:55:42,30/04
73.17,2367,8475,14:55:43,30/04
73.23,2369,8476,14:55:44,30/04
73.17,2367,8477,14:55:45,30/04
73.2,2368,8478,14:55:46,30/04
73.23,2369,8479,14:55:47,30/04
33.66,1089,8480,14:55:48,30/04
73.26,2370,8481,14:55:49,30/04
73.23,2369,8482,14:55:50,30/04
73.2,2368,8483,14:55:51,30/04
73.23,2369,8484,14:55:52,30/04
73.26,2370,8485,14:55:53,30/04
73.2,2368,8486,14:55:54,30/04
73.17,2367,8487,14:55:55,30/04
73.2,2368,8488,14:55:56,30/04
73.23,2369,8489,14:55:57,30/04
33.72,1091,8490,14:55:58,30/04
33.63,1088,8491,14:55:59,30/04
73.2,2368,8492,14:56:00,30/04
73.26,2370,8493,14:56:01,30/04
73.26,2370,8494,14:56:02,30/04
33.66,1089,8495,14:56:03,30/04
73.23,2369,8496,14:56:04,30/04
73.29,2371,8497,14:56:05,30/04
73.23,2369,8498,14:56:06,30/04
73.23,2369,8499,14:56:07,30/04
33.66,1089,8500,14:56:08,30/04
73.26,2370,8501,14:56:09,30/04
73.14,2366,8502,14:56:10,30/04
73.23,2369,8503,14:56:11,30/04
73.29,2371,8504,14:56:12,30/04
73.23,2369,8505,14:56:13,30/04
73.23,2369,8506,14:56:14,30/04
73.26,2370,8507,14:56:15,30/04
73.2,2368,8508,14:56:16,30/04
73.2,2368,8509,14:56:17,30/04
33.57,1086,8510,14:56:18,30/04
73.2,2368,8511,14:56:19,30/04
73.2,2368,8512,14:56:20,30/04
73.2,2368,8513,14:56:21,30/04
73.26,2370,8514,14:56:22,30/04
33.63,1088,8515,14:56:23,30/04
73.2,2368,8516,14:56:24,30/04
73.23,2369,8517,14:56:25,30/04
73.2,2368,8518,14:56:26,30/04
73.2,2368,8519,14:56:27,30/04
33.69,1090,8520,14:56:28,30/04
73.11,2365,8521,14:56:29,30/04
73.2,2368,8522,14:56:30,30/04
73.26,2370,8523,14:56:31,30/04
73.2,2368,8524,14:56:32,30/04
73.17,2367,8525,14:56:33,30/04
73.14,2366,8526,14:56:34,30/04
73.2,2368,8527,14:56:35,30/04
73.2,2368,8528,14:56:36,30/04
73.26,2370,8529,14:56:37,30/04
